Transaction_ID,Customer_ID,SKU,Units_Sold,Unit_Price,Transaction_Date
10585,435,sku-002,8,197.3,2024-04-08
10586,351,SKU-025,4,455.57,2024-06-16
10587,123,SKU-045,4,116.1,2024-11-14
10588,89,SKU-092,10,99.44,2024-09-04
10589,210,SKU-083,11,699.88,2024-01-21
10590,278,SKU-003,16,79.25,2024-03-19
10591,383,SKU-092,15,73.44,2024-03-18
10592,441,SKU-031,5,605.06,2024-06-09
10593,102,SKU-085,6,223.76,2024-04-04
10594,198,SKU-014,7,333.03,2024-06-19
10595,320,SKU-094,3,276.86,2024-08-02
10596,307,sku-005,2,473.28,2024-11-21
10597,271,SKU-038,10,43.04,2024-10-26
10598,224,SKU-086,6,619.38,2024-06-19
10599,276,SKU-017,19,119.49,2024-03-18
10600,320,SKU-096,5,,2024-06-30
10601,24,SKU-053,8,474.8,2024-10-16
10602,283,SKU-071,10,570.89,2024-04-02
10603,441,SKU-082,18,354.86,2024-03-25
10604,413,SKU-061,5,412.68,2024-02-13
10605,371,SKU-001,14,206.59,2024-06-20
10606,16,SKU-081,4,287.71,2024-12-23
10607,113,SKU-001,11,205.24,2024-04-26
10608,40,SKU-033,3,719.75,2024-02-19
10609,48,SKU-070,7,671.93,2024-08-26
10610,323,SKU-095,18,516.67,2024-11-13
10611,391,SKU-065,8,96.42,2024-04-14
10612,332,SKU-068,13,337.69,2024-02-15
10613,55,SKU-043,18,522.7,2024-04-30
10614,405,SKU-081,1,293.88,2024-11-24
10615,369,SKU-024,3,690.38,2024-09-10
10616,423,SKU-040,2,224.79,2024-05-14
10617,210,SKU-086,16,598.85,2024-09-16
10618,225,SKU-014,4,313.34,2024-03-28
10619,142,SKU-051,8,595.38,2024-08-10
10620,396,SKU-008,12,126.56,2024-02-12
10621,236,SKU-072,4,180.85,2024-10-15
10622,231,SKU-089,16,270.14,2024-03-16
10623,129,SKU-084,16,493.63,2024-04-14
10624,221,SKU-083,2,604.35,2024-03-17
10625,79,sku-009,16,585.05,2024-11-06
10626,330,SKU-018,9,203.12,2024-08-10
10627,277,SKU-046,12,98.69,2024-10-07
10628,198,SKU-023,9,58.21,2024-04-29
10629,343,SKU-033,17,591.26,2024-12-03
10630,136,SKU-090,19,587.08,2024-10-29
10631,111,SKU-035,10,11.4,2024-05-26
10632,203,SKU-072,3,225.85,2024-01-12
10633,311,SKU-097,15,667.62,2024-02-11
10634,213,SKU-075,17,98.69,2024-12-04
10635,388,SKU-089,18,286.3,2024-12-27
10636,342,SKU-000,15,454.07,2024-07-14
10637,280,SKU-080,7,546.51,2024-10-27
10638,182,SKU-043,3,489.65,2024-03-19
10639,265,SKU-068,10,341.75,2024-10-12
10640,360,SKU-013,13,267.04,2024-11-25
10641,273,SKU-089,2,309.1,2024-07-01
10642,4,SKU-081,2,248.55,2024-03-30
10643,74,SKU-010,5,510.74,2024-02-02
10644,75,SKU-018,14,167.1,2024-11-18
10645,335,SKU-046,20,108.13,2024-04-14
10646,144,SKU-023,16,55.94,2024-02-04
10647,344,SKU-041,6,496.32,2024-01-24
10648,109,SKU-095,19,627.05,2024-08-28
10649,119,SKU-046,18,105.81,2024-10-21
10650,122,SKU-041,19,627.7,2024-04-14
10651,218,sku-059,7,666.18,2024-07-21
10652,192,SKU-006,10,526.45,2024-07-28
10653,209,SKU-084,10,475.3,2024-07-06
10654,240,sku-059,9,463.12,2024-02-05
10655,276,SKU-010,2,586.47,2024-11-09
10656,171,SKU-025,15,375.74,2024-05-18
10657,418,SKU-012,6,98.69,2024-03-27
10658,270,SKU-097,1,619.63,2024-07-06
10659,391,SKU-045,14,110.9,2024-08-09
10660,173,SKU-076,19,443.42,2024-01-22
10661,230,SKU-042,9,453.58,2024-07-30
10662,365,SKU-015,1,841.33,2024-10-07
10663,277,SKU-017,1,145.48,2024-11-06
10664,445,SKU-081,3,345.64,2024-04-16
10665,161,SKU-096,5,384.16,2024-08-17
10666,62,SKU-051,15,543.96,2024-07-13
10667,373,SKU-018,4,,2024-02-06
10668,164,SKU-050,19,427.76,2024-07-16
10669,409,SKU-046,9,110.35,2024-08-25
10670,11,SKU-003,20,115.56,2024-05-10
10671,381,sku-009,8,542.75,2024-05-21
10672,131,SKU-075,2,71.62,2024-07-19
10673,17,SKU-080,10,493.63,2024-12-25
10674,84,SKU-052,7,419.42,2024-04-01
10675,290,SKU-052,11,390.16,2024-03-26
10676,425,SKU-066,16,422.29,2024-03-10
10677,350,SKU-088,8,,2024-03-28
10678,68,SKU-038,7,47.67,2024-09-25
10679,399,SKU-019,10,126.06,2024-09-11
10680,286,sku-005,15,464.31,2024-04-15
10681,336,SKU-082,1,245.73,2024-01-05
10682,5,SKU-040,1,198.56,2024-08-18
10683,108,SKU-081,9,,2024-10-22
10684,422,SKU-001,8,191.42,2024-08-02
10685,449,SKU-081,5,311.73,2024-09-26
10686,181,SKU-020,4,363.9,2024-06-06
10687,152,SKU-032,4,19.54,2024-07-29
10688,36,SKU-020,20,365.69,2024-12-18
10689,339,SKU-094,6,377.38,2024-05-29
10690,321,SKU-015,13,709.0,2024-11-15
10691,168,SKU-018,8,203.07,2024-12-15
10692,133,SKU-091,11,484.16,2024-01-06
10693,251,SKU-094,7,312.44,2024-09-15
10694,238,SKU-070,13,670.89,2024-11-05
10695,403,SKU-093,15,400.72,2024-06-21
10696,145,SKU-034,15,797.29,2024-02-12
10697,111,SKU-039,10,705.77,2024-01-30
10698,322,SKU-032,15,27.23,2024-01-22
10699,326,SKU-027,6,523.2,2024-02-20
10700,222,SKU-082,10,301.69,2024-02-19
10701,437,SKU-055,18,146.71,2024-05-07
10702,423,SKU-025,13,389.68,2024-02-20
10703,49,SKU-090,5,,2024-05-12
10704,141,SKU-061,19,350.57,2024-04-27
10705,142,SKU-017,20,129.41,2024-07-20
10706,83,SKU-054,8,205.73,2024-06-30
10707,220,SKU-042,7,557.52,2024-09-15
10708,292,SKU-022,11,586.18,2024-06-04
10709,373,sku-002,18,134.15,2024-10-18
10710,171,SKU-033,1,727.9,2024-02-05
10711,298,SKU-033,18,661.12,2024-12-03
10712,129,SKU-099,20,584.99,2024-04-10
10713,260,SKU-025,18,495.4,2024-02-28
10714,126,sku-009,1,478.9,2024-12-03
10715,395,SKU-041,13,532.94,2024-08-07
10716,286,SKU-072,6,190.66,2024-09-10
10717,114,SKU-062,9,338.32,2024-02-16
10718,380,SKU-004,17,275.17,2024-06-10
10719,339,SKU-022,16,610.97,2024-01-01
10720,311,SKU-068,20,324.23,2024-08-29
10721,337,SKU-083,18,772.09,2024-06-25
10722,439,SKU-079,2,370.91,2024-12-12
10723,87,SKU-030,13,724.14,2024-09-08
10724,275,SKU-081,19,281.5,2024-03-13
10725,63,SKU-014,2,271.89,2024-12-21
10726,64,SKU-075,9,75.31,2024-06-26
10727,275,SKU-034,15,625.54,2024-07-02
10728,58,SKU-080,9,493.24,2024-05-19
10729,6,SKU-012,4,110.44,2024-01-09
10730,260,SKU-049,2,472.36,2024-01-24
10731,136,SKU-014,12,286.44,2024-01-15
10732,281,SKU-000,13,410.69,2024-04-18
10733,46,SKU-003,18,102.11,2024-06-23
10734,91,SKU-032,9,20.93,2024-12-13
10735,369,SKU-032,8,25.71,2024-05-31
10736,441,SKU-065,9,121.0,2024-08-02
10737,184,SKU-036,15,296.47,2024-06-28
10738,323,SKU-041,8,563.52,2024-12-25
10739,285,SKU-050,8,375.34,2024-06-05
10740,327,SKU-033,5,745.11,2024-09-25
10741,75,SKU-047,18,44.33,2024-04-07
10742,241,SKU-066,9,361.35,2024-08-12
10743,447,SKU-042,18,460.48,2024-07-30
10744,197,SKU-099,1,781.04,2024-12-10
10745,170,SKU-090,5,570.24,2024-06-30
10746,122,SKU-048,1,374.06,2024-05-27
10747,177,sku-067,16,775.14,2024-07-03
10748,269,SKU-017,4,153.72,2024-03-07
10749,202,SKU-008,14,141.25,2024-06-27
10750,49,sku-016,12,,2024-11-12
10751,324,SKU-069,9,185.2,2024-06-22
10752,78,SKU-023,9,55.4,2024-03-23
10753,386,SKU-029,12,306.64,2024-12-19
10754,417,SKU-048,4,309.49,2024-11-28
10755,353,SKU-050,3,419.94,2024-08-28
10756,254,SKU-079,1,376.3,2024-06-02
10757,406,SKU-066,5,381.57,2024-10-21
10758,62,SKU-047,20,49.42,2024-05-11
10759,217,SKU-029,19,319.45,2024-04-23
10760,334,SKU-007,17,627.5,2024-09-30
10761,249,SKU-085,19,160.59,2024-07-09
10762,65,SKU-097,8,725.24,2024-01-16
10763,328,SKU-085,2,,2024-06-03
10764,394,SKU-004,4,329.96,2024-07-01
10765,225,SKU-098,18,389.56,2024-06-26
10766,22,SKU-012,12,109.47,2024-05-07
10767,173,SKU-078,13,775.57,2024-08-09
10768,334,SKU-039,6,678.24,2024-07-17
10769,371,SKU-075,16,73.8,2024-01-15
10770,252,SKU-054,2,265.71,2024-10-29
10771,124,SKU-099,4,677.02,2024-09-08
10772,70,SKU-078,1,850.19,2024-04-21
10773,20,SKU-097,18,707.08,2024-09-21
10774,306,SKU-034,2,835.44,2024-10-01
10775,280,SKU-043,14,607.99,2024-06-30
10776,224,SKU-055,15,191.85,2024-05-01
10777,292,SKU-095,16,546.28,2024-09-22
10778,275,SKU-083,7,721.27,2024-09-20
10779,436,SKU-032,15,23.66,2024-03-07
10780,6,SKU-050,2,349.38,2024-09-12
10781,439,SKU-066,1,458.59,2024-01-05
10782,430,SKU-091,15,423.19,2024-06-17
10783,325,SKU-069,13,141.02,2024-12-08
10784,262,SKU-007,19,556.83,2024-07-10
10785,46,sku-009,19,569.0,2024-07-27
10786,189,SKU-052,5,384.01,2024-09-12
10787,417,SKU-041,3,513.64,2024-05-27
10788,178,SKU-093,6,371.41,2024-11-02
10789,71,SKU-061,19,351.53,2024-11-16
10790,423,SKU-029,11,297.7,2024-09-17
10791,23,SKU-033,14,,2024-05-12
10792,68,SKU-074,6,442.85,2024-12-19
10793,329,SKU-080,5,496.06,2024-08-01
10794,61,SKU-089,10,272.75,2024-05-18
10795,427,SKU-021,9,651.61,2024-12-21
10796,122,SKU-027,11,538.54,2024-10-03
10797,250,SKU-065,13,116.1,2024-03-29
10798,387,SKU-015,17,679.11,2024-10-24
10799,112,SKU-058,10,386.52,2024-09-07
10800,143,SKU-000,14,380.08,2024-05-03
10801,260,SKU-070,2,604.16,2024-09-09
10802,40,SKU-065,18,111.28,2024-08-19
10803,246,SKU-025,15,505.48,2024-06-29
10804,126,SKU-021,1,489.5,2024-07-16
10805,288,SKU-028,10,590.8,2024-02-17
10806,242,SKU-031,6,541.44,2024-02-11
10807,360,SKU-073,16,456.71,2024-07-23
10808,383,SKU-047,9,43.67,2024-02-02
10809,136,sku-016,7,60.94,2024-04-17
10810,284,SKU-000,2,528.36,2024-09-24
10811,269,SKU-085,18,216.16,2024-12-04
10812,156,SKU-077,6,443.02,2024-09-30
10813,322,sku-005,6,328.75,2024-07-30
10814,276,sku-005,19,380.45,2024-09-04
10815,81,SKU-004,15,306.94,2024-09-12
10816,342,SKU-076,18,409.66,2024-01-03
10817,365,SKU-089,7,262.99,2024-05-10
10818,293,SKU-040,4,177.89,2024-10-28
10819,241,SKU-063,1,708.04,2024-03-02
10820,305,SKU-026,17,384.76,2024-04-07
10821,260,SKU-074,12,495.5,2024-09-18
10822,436,SKU-004,9,319.2,2024-05-26
10823,438,SKU-072,1,246.5,2024-09-03
10824,228,SKU-028,20,807.48,2024-03-31
10825,171,SKU-069,8,191.5,2024-08-10
10826,298,SKU-049,18,386.99,2024-07-07
10827,303,SKU-096,1,327.08,2024-07-26
10828,79,SKU-068,5,,2024-04-24
10829,245,SKU-048,17,283.32,2024-12-29
10830,303,SKU-039,20,,2024-08-26
10831,99,SKU-056,16,382.23,2024-05-09
10832,277,SKU-084,12,477.78,2024-09-18
10833,164,SKU-061,5,310.05,2024-08-26
10834,415,SKU-032,14,25.45,2024-07-26
10835,16,SKU-000,4,374.8,2024-01-13
10836,208,SKU-029,1,327.63,2024-08-27
10837,448,SKU-074,5,469.21,2024-08-19
10838,339,SKU-073,5,387.53,2024-07-29
10839,157,SKU-020,12,282.71,2024-07-22
10840,16,SKU-049,15,461.49,2024-07-14
10841,329,SKU-049,16,550.2,2024-12-25
10842,382,SKU-040,16,238.57,2024-05-04
10843,389,SKU-097,10,776.17,2024-02-16
10844,130,SKU-075,11,78.48,2024-02-01
10845,158,SKU-000,12,445.02,2024-12-12
10846,141,SKU-093,19,370.21,2024-11-27
10847,215,SKU-078,17,822.06,2024-01-04
10848,335,SKU-083,15,730.87,2024-09-16
10849,282,SKU-023,8,46.99,2024-09-08
10850,93,SKU-057,2,295.91,2024-03-18
10851,144,SKU-087,11,725.12,2024-09-26
10852,203,SKU-022,10,573.09,2024-04-22
10853,419,SKU-057,19,368.42,2024-08-04
10854,430,SKU-079,11,421.24,2024-01-17
10855,120,SKU-068,4,381.99,2024-03-02
10856,38,SKU-087,15,722.65,2024-09-23
10857,48,SKU-075,1,98.08,2024-12-10
10858,131,SKU-082,12,303.2,2024-11-26
10859,397,SKU-077,18,562.71,2024-02-24
10860,327,SKU-031,17,635.57,2024-01-27
10861,437,sku-016,5,65.3,2024-10-01
10862,5,SKU-031,13,597.06,2024-03-25
10863,198,SKU-075,17,84.48,2024-12-20
10864,78,SKU-030,12,795.5,2024-03-23
10865,74,SKU-012,10,104.14,2024-08-31
10866,116,SKU-013,9,,2024-11-15
10867,83,SKU-097,6,810.11,2024-02-14
10868,326,SKU-047,15,51.43,2024-01-05
10869,234,SKU-074,5,482.84,2024-08-30
10870,361,SKU-014,18,358.67,2024-07-01
10871,14,SKU-013,4,236.94,2024-06-20
10872,120,SKU-091,3,464.56,2024-02-22
10873,356,SKU-094,7,294.7,2024-12-01
10874,243,sku-002,6,133.49,2024-03-07
10875,337,SKU-022,11,712.86,2024-09-16
10876,171,SKU-099,8,696.57,2024-01-04
10877,175,SKU-094,3,323.84,2024-12-08
10878,263,SKU-004,16,283.53,2024-06-14
10879,286,SKU-004,1,331.53,2024-10-14
10880,128,SKU-043,3,588.23,2024-02-12
10881,38,SKU-090,3,729.16,2024-12-12
10882,246,SKU-096,14,375.26,2024-11-21
10883,335,SKU-020,18,287.79,2024-10-06
10884,56,SKU-078,5,583.96,2024-11-23
10885,229,SKU-032,10,25.17,2024-06-09
10886,273,SKU-083,13,569.81,2024-07-07
10887,265,SKU-080,4,544.86,2024-03-21
10888,69,SKU-088,2,614.41,2024-04-15
10889,145,SKU-024,4,591.28,2024-08-28
10890,268,SKU-049,17,487.49,2024-08-15
10891,19,SKU-075,5,94.16,2024-01-09
10892,360,SKU-020,2,368.14,2024-02-05
10893,167,SKU-035,12,9.72,2024-01-13
10894,98,SKU-038,18,37.08,2024-06-12
10895,441,SKU-041,12,521.37,2024-04-19
10896,424,SKU-091,11,449.59,2024-07-21
10897,351,SKU-015,17,725.35,2024-05-14
10898,366,SKU-018,16,218.33,2024-02-11
10899,271,SKU-084,4,459.4,2024-11-22
10900,123,SKU-040,1,226.07,2024-08-15
10901,70,SKU-030,8,697.47,2024-10-16
10902,414,SKU-034,8,748.5,2024-12-22
10903,6,SKU-089,17,330.65,2024-06-28
10904,17,SKU-011,14,518.62,2024-04-25
10905,195,SKU-095,6,485.09,2024-07-29
10906,303,sku-067,12,772.05,2024-06-11
10907,121,SKU-015,6,802.28,2024-08-18
10908,412,sku-005,16,389.03,2024-07-27
10909,410,sku-059,19,589.64,2024-05-12
10910,356,SKU-081,1,248.66,2024-06-27
10911,57,sku-059,12,532.81,2024-08-09
10912,59,SKU-027,10,657.44,2024-07-01
10913,438,SKU-064,7,554.99,2024-11-25
10914,203,SKU-079,16,397.51,2024-07-08
10915,196,SKU-015,10,654.68,2024-10-05
10916,396,sku-067,11,561.1,2024-03-21
10917,121,SKU-057,16,276.43,2024-06-01
10918,115,SKU-040,4,186.12,2024-01-22
10919,342,SKU-050,10,439.7,2024-08-30
10920,200,SKU-024,13,692.61,2024-07-10
10921,159,SKU-085,10,165.01,2024-02-25
10922,437,SKU-084,5,487.59,2024-06-16
10923,363,sku-009,17,518.28,2024-09-20
10924,276,SKU-014,9,352.24,2024-12-24
10925,361,SKU-087,9,568.2,2024-12-25
10926,58,sku-005,17,421.91,2024-12-26
10927,62,SKU-091,17,432.11,2024-04-08
10928,19,SKU-062,17,377.51,2024-10-08
10929,342,SKU-037,17,626.87,2024-02-14
10930,30,SKU-033,12,588.67,2024-01-14
10931,384,SKU-076,19,362.41,2024-02-18
10932,277,SKU-061,20,330.87,2024-01-28
10933,40,sku-002,18,182.6,2024-07-29
10934,204,SKU-025,11,490.59,2024-02-08
10935,289,SKU-049,9,474.06,2024-10-30
10936,282,SKU-055,2,144.04,2024-03-21
10937,20,SKU-050,18,438.86,2024-07-13
10938,266,SKU-040,20,,2024-01-27
10939,97,SKU-019,11,157.08,2024-08-30
10940,294,SKU-054,15,254.12,2024-05-30
10941,416,SKU-001,13,199.33,2024-09-20
10942,427,SKU-029,6,246.29,2024-11-23
10943,344,SKU-040,11,223.46,2024-05-12
10944,350,SKU-029,3,294.3,2024-03-11
10945,196,SKU-051,5,770.81,2024-06-17
10946,411,SKU-096,16,411.44,2024-01-05
10947,27,sku-009,4,495.91,2024-03-10
10948,111,SKU-008,12,147.63,2024-08-01
10949,368,SKU-014,11,258.45,2024-09-07
10950,279,sku-009,3,529.91,2024-11-09
10951,211,SKU-031,3,518.17,2024-07-12
10952,367,SKU-039,10,693.97,2024-04-21
10953,274,SKU-049,20,496.04,2024-01-25
10954,47,SKU-097,15,731.63,2024-11-17
10955,336,SKU-058,5,426.0,2024-01-08
10956,278,SKU-087,13,692.36,2024-06-23
10957,422,SKU-083,6,566.71,2024-06-25
10958,119,SKU-055,3,172.04,2024-03-02
10959,15,SKU-043,10,500.81,2024-08-21
10960,298,SKU-030,13,703.94,2024-07-22
10961,202,sku-016,17,69.88,2024-06-26
10962,425,SKU-006,4,666.69,2024-09-12
10963,286,SKU-032,7,27.41,2024-07-25
10964,173,SKU-047,12,46.55,2024-03-28
10965,111,SKU-020,8,349.01,2024-12-04
10966,332,SKU-029,19,319.09,2024-09-06
10967,183,SKU-052,9,283.97,2024-09-28
10968,317,SKU-063,19,737.2,2024-04-30
10969,353,SKU-000,14,364.44,2024-01-01
10970,231,SKU-003,5,,2024-12-07
10971,156,SKU-083,6,606.75,2024-03-27
10972,420,SKU-031,4,527.54,2024-09-04
10973,80,SKU-050,18,385.17,2024-05-05
10974,297,SKU-048,13,267.68,2024-12-02
10975,336,SKU-063,19,679.62,2024-06-26
10976,53,SKU-040,7,259.07,2024-11-27
10977,142,SKU-073,17,550.93,2024-08-04
10978,263,SKU-077,5,435.94,2024-04-22
10979,25,SKU-065,8,119.54,2024-07-27
10980,310,SKU-082,13,284.89,2024-04-07
10981,72,sku-016,5,69.33,2024-05-29
10982,221,SKU-076,2,447.37,2024-06-30
10983,184,SKU-087,11,550.44,2024-03-10
10984,49,SKU-033,7,619.01,2024-07-16
10985,227,SKU-003,11,113.19,2024-12-19
10986,266,SKU-033,20,647.36,2024-04-06
10987,263,SKU-064,18,565.97,2024-11-12
10988,41,SKU-057,12,267.21,2024-05-04
10989,281,SKU-011,18,489.55,2024-01-24
10990,65,SKU-073,20,390.42,2024-05-30
10991,445,SKU-026,4,282.14,2024-02-27
10992,97,SKU-075,16,69.99,2024-01-03
10993,68,SKU-080,5,512.5,2024-02-01
10994,252,SKU-035,17,10.96,2024-02-03
10995,1,SKU-039,4,,2024-09-06
10996,256,SKU-078,10,591.76,2024-06-20
10997,151,SKU-026,13,280.17,2024-07-11
10998,417,SKU-001,16,192.95,2024-09-15
10999,329,SKU-090,6,552.79,2024-09-14
11000,252,SKU-037,13,618.15,2024-02-26
11001,327,SKU-045,14,90.48,2024-05-23
11002,373,SKU-088,3,599.17,2024-11-08
11003,384,sku-016,9,73.1,2024-11-22
11004,188,SKU-089,12,304.23,2024-02-14
11005,75,SKU-095,19,610.16,2024-01-23
11006,1,SKU-033,6,694.37,2024-12-13
11007,254,SKU-053,1,412.95,2024-05-22
11008,18,SKU-097,18,853.33,2024-10-30
11009,423,SKU-027,7,,2024-06-23
11010,24,SKU-017,14,157.48,2024-06-28
11011,438,SKU-027,19,703.88,2024-02-18
11012,71,SKU-048,1,380.43,2024-11-05
11013,23,SKU-072,13,216.84,2024-09-28
11014,90,SKU-049,2,440.65,2024-04-20
11015,405,SKU-051,7,576.86,2024-03-01
11016,322,SKU-094,1,382.63,2024-06-24
11017,385,SKU-088,9,549.06,2024-11-02
11018,438,SKU-035,8,11.17,2024-07-05
11019,377,SKU-098,4,,2024-06-08
11020,421,SKU-088,2,505.08,2024-11-09
11021,141,SKU-086,13,557.63,2024-02-10
11022,160,SKU-014,20,366.11,2024-06-08
11023,13,SKU-029,19,311.89,2024-10-30
11024,417,SKU-055,14,201.07,2024-10-30
11025,97,SKU-063,6,835.39,2024-06-18
11026,165,SKU-025,20,376.43,2024-06-15
11027,190,sku-016,11,69.86,2024-08-29
11028,278,SKU-044,9,614.66,2024-07-29
11029,199,SKU-076,8,497.32,2024-05-07
11030,374,SKU-051,1,577.93,2024-04-15
11031,258,SKU-069,11,192.21,2024-06-05
11032,180,SKU-024,17,618.71,2024-03-10
11033,375,SKU-098,12,431.02,2024-10-07
11034,435,SKU-019,2,157.14,2024-09-08
11035,384,SKU-056,14,393.35,2024-09-02
11036,333,SKU-042,13,,2024-07-05
11037,261,SKU-049,1,409.18,2024-04-11
11038,142,SKU-050,16,316.47,2024-11-29
11039,6,SKU-086,12,692.76,2024-06-20
11040,426,SKU-050,16,368.47,2024-04-12
11041,126,SKU-038,5,46.45,2024-02-20
11042,215,SKU-090,13,495.25,2024-01-17
11043,303,SKU-006,6,569.68,2024-02-07
11044,46,SKU-062,7,385.32,2024-09-12
11045,222,SKU-055,18,159.81,2024-11-23
11046,254,SKU-070,4,529.38,2024-07-26
11047,369,SKU-093,11,352.25,2024-07-30
11048,311,SKU-073,12,481.89,2024-08-23
11049,26,SKU-021,15,,2024-07-25
11050,266,SKU-014,13,,2024-12-13
11051,231,SKU-042,4,543.2,2024-09-08
11052,33,SKU-007,9,736.1,2024-07-05
11053,354,SKU-020,20,372.86,2024-03-01
11054,76,SKU-070,7,643.19,2024-07-09
11055,285,sku-059,9,559.33,2024-10-23
11056,274,SKU-043,5,564.75,2024-05-26
11057,118,SKU-058,5,449.9,2024-06-06
11058,392,SKU-024,19,607.63,2024-02-01
11059,192,SKU-043,3,592.57,2024-08-07
11060,350,SKU-099,11,600.11,2024-05-03
11061,282,SKU-072,8,215.99,2024-09-27
11062,400,SKU-046,9,107.66,2024-01-10
11063,6,SKU-000,2,480.83,2024-01-16
11064,445,SKU-021,10,585.03,2024-07-16
11065,389,SKU-011,18,451.7,2024-12-25
11066,426,SKU-074,10,527.37,2024-10-30
11067,444,SKU-099,4,659.75,2024-07-19
11068,298,sku-002,8,144.74,2024-10-10
11069,374,SKU-046,1,99.5,2024-04-27
11070,398,SKU-015,1,631.08,2024-07-12
11071,417,SKU-026,20,380.81,2024-12-14
11072,266,SKU-051,6,752.63,2024-03-14
11073,269,SKU-081,15,357.73,2024-07-10
11074,70,SKU-076,18,364.1,2024-05-21
11075,53,SKU-050,8,343.9,2024-12-30
11076,128,SKU-063,6,846.69,2024-03-26
11077,29,SKU-090,5,723.15,2024-11-22
11078,299,sku-016,19,56.36,2024-09-24
11079,318,SKU-047,7,,2024-06-27
11080,126,SKU-023,11,54.82,2024-05-01
11081,331,SKU-043,18,524.26,2024-01-20
11082,269,SKU-052,13,392.97,2024-12-22
11083,4,SKU-021,12,669.84,2024-05-19
11084,81,SKU-000,1,424.56,2024-06-29
11085,49,SKU-068,5,407.27,2024-07-22
11086,87,SKU-070,2,521.19,2024-07-13
11087,339,SKU-034,14,783.66,2024-10-02
11088,295,SKU-028,4,785.8,2024-07-06
11089,443,SKU-078,9,645.94,2024-11-15
11090,0,SKU-071,10,681.05,2024-09-27
11091,165,SKU-053,17,403.49,2024-09-12
11092,251,SKU-028,18,633.95,2024-04-01
11093,203,SKU-031,2,,2024-06-11
11094,302,SKU-065,4,116.94,2024-09-17
11095,422,SKU-020,13,378.06,2024-09-09
11096,55,SKU-083,7,805.17,2024-10-02
11097,449,SKU-076,14,453.31,2024-03-15
11098,259,sku-002,6,155.05,2024-04-24
11099,204,SKU-054,17,245.93,2024-08-20
11100,445,SKU-057,17,340.74,2024-01-26
11101,278,SKU-071,20,590.67,2024-09-02
11102,267,SKU-017,8,120.56,2024-02-28
11103,26,SKU-097,17,825.68,2024-01-18
11104,422,SKU-015,4,719.61,2024-08-18
11105,169,sku-016,7,76.97,2024-06-13
11106,400,SKU-008,7,146.28,2024-10-23
11107,368,SKU-084,1,385.83,2024-03-26
11108,287,SKU-054,12,261.72,2024-08-05
11109,385,SKU-035,6,13.42,2024-10-26
11110,234,SKU-094,10,304.7,2024-10-24
11111,54,SKU-098,8,456.88,2024-09-23
11112,9,SKU-096,1,327.46,2024-02-09
11113,182,sku-002,7,139.39,2024-07-03
11114,416,SKU-032,15,24.89,2024-10-22
11115,287,SKU-082,7,284.63,2024-05-24
11116,41,SKU-079,9,355.48,2024-04-23
11117,313,SKU-015,6,628.31,2024-10-04
11118,382,SKU-006,5,735.89,2024-08-31
11119,125,SKU-086,4,763.65,2024-09-08
11120,106,SKU-086,12,681.92,2024-09-25
11121,332,SKU-091,15,373.15,2024-12-20
11122,86,SKU-070,3,597.08,2024-01-07
11123,194,SKU-006,14,668.2,2024-12-30
11124,398,SKU-098,20,377.3,2024-11-19
11125,183,SKU-099,2,706.29,2024-03-24
11126,19,SKU-044,10,673.67,2024-07-03
11127,302,SKU-013,14,240.01,2024-01-24
11128,428,SKU-044,7,671.87,2024-07-03
11129,285,SKU-049,4,448.82,2024-09-09
11130,275,SKU-027,14,640.48,2024-11-11
11131,363,SKU-001,8,230.75,2024-03-29
11132,192,SKU-047,11,48.74,2024-12-22
11133,151,SKU-025,16,479.51,2024-08-06
11134,254,SKU-033,15,716.18,2024-08-25
11135,293,SKU-011,19,419.89,2024-12-08
11136,439,SKU-030,3,714.46,2024-11-05
11137,210,SKU-068,2,294.02,2024-11-05
11138,183,SKU-041,5,482.41,2024-11-24
11139,369,sku-067,1,754.25,2024-12-14
11140,381,SKU-014,7,307.83,2024-10-31
11141,249,SKU-075,16,77.44,2024-11-03
11142,112,SKU-092,13,79.8,2024-05-02
11143,399,SKU-025,6,494.1,2024-07-08
11144,106,SKU-012,17,118.25,2024-03-05
11145,118,SKU-033,12,527.79,2024-03-20
11146,79,SKU-057,2,258.86,2024-05-08
11147,230,SKU-077,7,485.73,2024-02-05
11148,130,SKU-044,13,614.05,2024-05-16
11149,186,SKU-062,10,408.75,2024-12-18
11150,192,SKU-078,9,761.82,2024-09-25
11151,182,SKU-063,5,725.07,2024-11-15
11152,306,SKU-057,18,304.77,2024-02-18
11153,151,SKU-004,11,322.02,2024-09-20
11154,78,SKU-045,6,99.67,2024-05-03
11155,396,SKU-061,2,392.95,2024-06-17
11156,358,SKU-088,3,456.47,2024-02-19
11157,267,SKU-063,8,602.72,2024-04-11
